시도교육청코드,시도교육청명,행정표준코드,학교명,학년도,학기,시간표일자,주야과정명,계열명,학과명,학년,강의실명,학급명,교시,수업내용,수정일자
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,1,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,2,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,3,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,4,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,5,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,6,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230731,주간,일반계,일반학과,1,1,1,7,여름방학,20230806
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230729,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230729,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230729,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230729,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,1,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,2,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,3,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,4,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,5,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,6,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230728,주간,일반계,일반학과,1,1,1,7,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,1,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,2,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,3,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,4,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,5,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230727,주간,일반계,일반학과,1,1,1,6,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230726,주간,일반계,일반학과,1,1,1,1,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230726,주간,일반계,일반학과,1,1,1,2,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230726,주간,일반계,일반학과,1,1,1,3,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230726,주간,일반계,일반학과,1,1,1,4,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230726,주간,일반계,일반학과,1,1,1,5,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,1,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,2,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,3,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,4,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,5,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,6,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230725,주간,일반계,일반학과,1,1,1,7,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,1,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,2,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,3,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,4,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,5,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,6,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230724,주간,일반계,일반학과,1,1,1,7,여름방학,20230730
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230722,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230722,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230722,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230722,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,1,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,2,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,3,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,4,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,5,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,6,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230721,주간,일반계,일반학과,1,1,1,7,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,1,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,2,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,3,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,4,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,5,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230720,주간,일반계,일반학과,1,1,1,6,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230719,주간,일반계,일반학과,1,1,1,1,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230719,주간,일반계,일반학과,1,1,1,2,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230719,주간,일반계,일반학과,1,1,1,3,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230719,주간,일반계,일반학과,1,1,1,4,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230719,주간,일반계,일반학과,1,1,1,5,여름방학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230718,주간,일반계,일반학과,1,1,1,1,영어,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230718,주간,일반계,일반학과,1,1,1,2,통합과학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230718,주간,일반계,일반학과,1,1,1,3,체육,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230718,주간,일반계,일반학과,1,1,1,4,수학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,1,음악,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,2,한문Ⅰ,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,3,국어,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,4,통합사회,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,5,국어,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,6,수학,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230717,주간,일반계,일반학과,1,1,1,7,자율활동,20230723
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230715,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230715,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230715,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230715,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,1,한국사,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,2,영어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,3,체육,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,4,국어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,5,한국사,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,6,수학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230714,주간,일반계,일반학과,1,1,1,7,과학탐구실험,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,1,한문Ⅰ,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,2,통합사회,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,3,통합사회,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,4,음악,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,5,영어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230713,주간,일반계,일반학과,1,1,1,6,통합과학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230712,주간,일반계,일반학과,1,1,1,1,영어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230712,주간,일반계,일반학과,1,1,1,2,진로활동,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230712,주간,일반계,일반학과,1,1,1,3,수학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230712,주간,일반계,일반학과,1,1,1,4,통합과학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230712,주간,일반계,일반학과,1,1,1,5,동아리활동,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,1,영어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,2,통합과학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,3,[보강]체육,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,4,수학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,5,보건,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,6,음악,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230711,주간,일반계,일반학과,1,1,1,7,한국사,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,1,자율활동,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,2,한문Ⅰ,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,3,국어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,4,통합사회,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,5,국어,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,6,수학,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230710,주간,일반계,일반학과,1,1,1,7,음악,20230716
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230708,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230708,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230708,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230708,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,1,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,2,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,3,[보강]체육,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,4,국어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,5,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,6,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230707,주간,일반계,일반학과,1,1,1,7,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,1,한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,2,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,3,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,4,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,5,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230706,주간,일반계,일반학과,1,1,1,6,과학탐구실험,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230705,주간,일반계,일반학과,1,1,1,1,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230705,주간,일반계,일반학과,1,1,1,2,진로활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230705,주간,일반계,일반학과,1,1,1,3,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230705,주간,일반계,일반학과,1,1,1,4,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230705,주간,일반계,일반학과,1,1,1,5,동아리활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,1,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,2,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,3,체육,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,4,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,5,보건,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,6,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230704,주간,일반계,일반학과,1,1,1,7,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,1,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,2,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,3,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,4,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,5,보건,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,6,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230703,주간,일반계,일반학과,1,1,1,7,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230701,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230701,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230701,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230701,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,1,기말고사영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,1,기말고사영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,2,자율학습,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,3,기말고사한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,3,기말고사한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,4,봉사활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230630,주간,일반계,일반학과,1,1,1,5,봉사활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230629,주간,일반계,일반학과,1,1,1,1,기말고사수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230629,주간,일반계,일반학과,1,1,1,1,기말고사수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230629,주간,일반계,일반학과,1,1,1,2,자율학습,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230629,주간,일반계,일반학과,1,1,1,3,기말고사통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230629,주간,일반계,일반학과,1,1,1,3,기말고사통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230628,주간,일반계,일반학과,1,1,1,1,기말고사국어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230628,주간,일반계,일반학과,1,1,1,1,기말고사국어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230628,주간,일반계,일반학과,1,1,1,2,자율학습,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230628,주간,일반계,일반학과,1,1,1,3,기말고사통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230628,주간,일반계,일반학과,1,1,1,3,기말고사통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,1,한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,2,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,3,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,4,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,5,진로활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,6,기말고사한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230627,주간,일반계,일반학과,1,1,1,6,기말고사한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,1,자율활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,2,한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,3,국어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,4,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,5,체육,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,6,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230626,주간,일반계,일반학과,1,1,1,7,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230624,주간,일반계,일반학과,1,1,1,1,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230624,주간,일반계,일반학과,1,1,1,2,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230624,주간,일반계,일반학과,1,1,1,3,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230624,주간,일반계,일반학과,1,1,1,4,토요휴업일,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,1,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,2,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,3,체육,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,4,국어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,5,한국사,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,6,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230623,주간,일반계,일반학과,1,1,1,7,과학탐구실험,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,1,한문Ⅰ,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,2,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,3,통합사회,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,4,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,5,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230622,주간,일반계,일반학과,1,1,1,6,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230621,주간,일반계,일반학과,1,1,1,1,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230621,주간,일반계,일반학과,1,1,1,2,진로활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230621,주간,일반계,일반학과,1,1,1,3,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230621,주간,일반계,일반학과,1,1,1,4,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230621,주간,일반계,일반학과,1,1,1,5,동아리활동,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,1,영어,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,2,통합과학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,3,체육,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,4,수학,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,5,보건,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,6,음악,20230712
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230620,주간,일반계,일반학과,1,1,1,7,한국사,20230712
